,method,dr,runtime,n1,n2,k,distribution
1015,hierarchical,True,0.3838357925415039,200,150,200,normal
1016,spectral,False,0.42966198921203613,200,150,200,normal
1017,spectral,True,0.41811537742614746,200,150,200,normal
1018,random,False,0.3175828456878662,200,150,200,normal
1019,random,True,0.3431122303009033,200,150,200,normal
1020,kmeans,False,4.421621084213257,200,150,300,normal
1021,kmeans,True,3.6096742153167725,200,150,300,normal
1022,affinity,False,1.0237462520599365,200,150,300,normal
1023,affinity,True,1.2183234691619873,200,150,300,normal
1024,hierarchical,False,0.866685152053833,200,150,300,normal
1025,hierarchical,True,0.9401192665100098,200,150,300,normal
1026,spectral,False,1.0852952003479004,200,150,300,normal
1027,spectral,True,1.0472726821899414,200,150,300,normal
1028,random,False,0.8948240280151367,200,150,300,normal
1029,random,True,0.9875710010528564,200,150,300,normal
1030,kmeans,False,4.799483776092529,200,150,400,normal
1031,kmeans,True,4.495140552520752,200,150,400,normal
1032,affinity,False,1.8706858158111572,200,150,400,normal
1033,affinity,True,2.024956703186035,200,150,400,normal
1034,hierarchical,False,1.4805018901824951,200,150,400,normal
1035,hierarchical,True,1.320413589477539,200,150,400,normal
1036,spectral,False,1.5128669738769531,200,150,400,normal
1037,spectral,True,1.8501064777374268,200,150,400,normal
1038,random,False,1.5045428276062012,200,150,400,normal
1039,random,True,1.5523314476013184,200,150,400,normal
1040,kmeans,False,3.0520427227020264,200,200,100,normal
1041,kmeans,True,2.5641400814056396,200,200,100,normal
1042,affinity,False,0.268571138381958,200,200,100,normal
1043,affinity,True,0.2775394916534424,200,200,100,normal
1044,hierarchical,False,0.19703984260559082,200,200,100,normal
1045,hierarchical,True,0.18103933334350586,200,200,100,normal
1046,spectral,False,0.21317076683044434,200,200,100,normal
1047,spectral,True,0.2101125717163086,200,200,100,normal
1048,random,False,0.16234612464904785,200,200,100,normal
1049,random,True,0.16909313201904297,200,200,100,normal
1050,kmeans,False,4.001778841018677,200,200,200,normal
1051,kmeans,True,3.253051996231079,200,200,200,normal
1052,affinity,False,0.7047860622406006,200,200,200,normal
1053,affinity,True,0.8535552024841309,200,200,200,normal
1054,hierarchical,False,0.537163496017456,200,200,200,normal
1055,hierarchical,True,0.5238590240478516,200,200,200,normal
1056,spectral,False,0.674091100692749,200,200,200,normal
1057,spectral,True,0.6681478023529053,200,200,200,normal
1058,random,False,0.5848479270935059,200,200,200,normal
1059,random,True,0.5732536315917969,200,200,200,normal
1060,kmeans,False,4.666867971420288,200,200,300,normal
1061,kmeans,True,3.6093506813049316,200,200,300,normal
1062,affinity,False,1.355574369430542,200,200,300,normal
1063,affinity,True,2.02313232421875,200,200,300,normal
1064,hierarchical,False,1.4365298748016357,200,200,300,normal
1065,hierarchical,True,1.3569145202636719,200,200,300,normal
1066,spectral,False,1.2213914394378662,200,200,300,normal
1067,spectral,True,1.2507073879241943,200,200,300,normal
1068,random,False,1.0537447929382324,200,200,300,normal
1069,random,True,1.0449697971343994,200,200,300,normal
1070,kmeans,False,6.294970750808716,200,200,400,normal
1071,kmeans,True,4.734304189682007,200,200,400,normal
1072,affinity,False,2.0179545879364014,200,200,400,normal
1073,affinity,True,3.5200095176696777,200,200,400,normal
1074,hierarchical,False,2.3660356998443604,200,200,400,normal
1075,hierarchical,True,1.915154218673706,200,200,400,normal
1076,spectral,False,2.1323647499084473,200,200,400,normal
1077,spectral,True,2.493349075317383,200,200,400,normal
1078,random,False,2.1760804653167725,200,200,400,normal
1079,random,True,2.06809139251709,200,200,400,normal
1080,kmeans,False,2.508373498916626,200,50,100,normal
1081,kmeans,True,2.605593681335449,200,50,100,normal
1082,affinity,False,0.07098865509033203,200,50,100,normal
1083,affinity,True,0.07351279258728027,200,50,100,normal
1084,hierarchical,False,0.05551624298095703,200,50,100,normal
1085,hierarchical,True,0.05200028419494629,200,50,100,normal
1086,spectral,False,0.08650994300842285,200,50,100,normal
1087,spectral,True,0.08451652526855469,200,50,100,normal
1088,random,False,0.032994747161865234,200,50,100,normal
1089,random,True,0.04052877426147461,200,50,100,normal
1090,kmeans,False,3.4265477657318115,200,50,200,normal
1091,kmeans,True,2.918358564376831,200,50,200,normal
1092,affinity,False,0.1555180549621582,200,50,200,normal
1093,affinity,True,0.18107938766479492,200,50,200,normal
1094,hierarchical,False,0.14959073066711426,200,50,200,normal
1095,hierarchical,True,0.1380786895751953,200,50,200,normal
1096,spectral,False,0.1852550506591797,200,50,200,normal
1097,spectral,True,0.1920948028564453,200,50,200,normal
1098,random,False,0.10455107688903809,200,50,200,normal
1099,random,True,0.10755372047424316,200,50,200,normal
1100,kmeans,False,3.1574807167053223,200,50,300,normal
1101,kmeans,True,3.2788684368133545,200,50,300,normal
1102,affinity,False,0.3775453567504883,200,50,300,normal
1103,affinity,True,0.44356489181518555,200,50,300,normal
1104,hierarchical,False,0.34869909286499023,200,50,300,normal
1105,hierarchical,True,0.3092796802520752,200,50,300,normal
1106,spectral,False,0.41527891159057617,200,50,300,normal
1107,spectral,True,0.36734628677368164,200,50,300,normal
1108,random,False,0.2041153907775879,200,50,300,normal
1109,random,True,0.22861790657043457,200,50,300,normal
1110,kmeans,False,3.3913180828094482,200,50,400,normal
1111,kmeans,True,3.5264017581939697,200,50,400,normal
1112,affinity,False,1.4172775745391846,200,50,400,normal
1113,affinity,True,0.8416666984558105,200,50,400,normal
1114,hierarchical,False,0.5721666812896729,200,50,400,normal
1115,hierarchical,True,0.5087065696716309,200,50,400,normal
1116,spectral,False,0.67024827003479,200,50,400,normal
1117,spectral,True,0.6492955684661865,200,50,400,normal
1118,random,False,0.3531160354614258,200,50,400,normal
1119,random,True,0.35854411125183105,200,50,400,normal
1120,kmeans,False,2.6990277767181396,50,100,100,normal
1121,kmeans,True,2.924804925918579,50,100,100,normal
1122,affinity,False,0.05952572822570801,50,100,100,normal
1123,affinity,True,0.0800018310546875,50,100,100,normal
1124,hierarchical,False,0.05121755599975586,50,100,100,normal
1125,hierarchical,True,0.04799675941467285,50,100,100,normal
1126,spectral,False,0.07653260231018066,50,100,100,normal
1127,spectral,True,0.07853174209594727,50,100,100,normal
1128,random,False,0.02899312973022461,50,100,100,normal
1129,random,True,0.03200697898864746,50,100,100,normal
1130,kmeans,False,3.408229112625122,50,100,200,normal
1131,kmeans,True,2.68540620803833,50,100,200,normal
1132,affinity,False,0.13751697540283203,50,100,200,normal
1133,affinity,True,0.1500406265258789,50,100,200,normal
1134,hierarchical,False,0.14150547981262207,50,100,200,normal
1135,hierarchical,True,0.12350797653198242,50,100,200,normal
1136,spectral,False,0.16301822662353516,50,100,200,normal
1137,spectral,True,0.1680161952972412,50,100,200,normal
1138,random,False,0.0870053768157959,50,100,200,normal
1139,random,True,0.09251236915588379,50,100,200,normal
1140,kmeans,False,3.470278024673462,50,100,300,normal
1141,kmeans,True,3.24727725982666,50,100,300,normal
1142,affinity,False,0.3316230773925781,50,100,300,normal
1143,affinity,True,0.42235851287841797,50,100,300,normal
1144,hierarchical,False,0.2849431037902832,50,100,300,normal
1145,hierarchical,True,0.24277710914611816,50,100,300,normal
1146,spectral,False,0.32559752464294434,50,100,300,normal
1147,spectral,True,0.32753634452819824,50,100,300,normal
1148,random,False,0.17623567581176758,50,100,300,normal
1149,random,True,0.19605064392089844,50,100,300,normal
1150,kmeans,False,3.5874156951904297,50,100,400,normal
1151,kmeans,True,3.59981107711792,50,100,400,normal
1152,affinity,False,0.3948638439178467,50,100,400,normal
1153,affinity,True,1.3778424263000488,50,100,400,normal
1154,hierarchical,False,0.4901692867279053,50,100,400,normal
1155,hierarchical,True,0.4018375873565674,50,100,400,normal
1156,spectral,False,0.6090083122253418,50,100,400,normal
1157,spectral,True,0.6111540794372559,50,100,400,normal
1158,random,False,0.30269956588745117,50,100,400,normal
1159,random,True,0.3306093215942383,50,100,400,normal
1160,kmeans,False,2.8069283962249756,50,150,100,normal
1161,kmeans,True,2.9685428142547607,50,150,100,normal
1162,affinity,False,0.09014725685119629,50,150,100,normal
1163,affinity,True,0.10355734825134277,50,150,100,normal
1164,hierarchical,False,0.07349610328674316,50,150,100,normal
1165,hierarchical,True,0.07302403450012207,50,150,100,normal
1166,spectral,False,0.10455513000488281,50,150,100,normal
1167,spectral,True,0.10454344749450684,50,150,100,normal
1168,random,False,0.05553936958312988,50,150,100,normal
1169,random,True,0.05654001235961914,50,150,100,normal
1170,kmeans,False,3.401435375213623,50,150,200,normal
1171,kmeans,True,2.8022749423980713,50,150,200,normal
1172,affinity,False,0.2435915470123291,50,150,200,normal
1173,affinity,True,0.31784796714782715,50,150,200,normal
1174,hierarchical,False,0.21523118019104004,50,150,200,normal
1175,hierarchical,True,0.1860346794128418,50,150,200,normal
1176,spectral,False,0.2876741886138916,50,150,200,normal
1177,spectral,True,0.2770841121673584,50,150,200,normal
1178,random,False,0.17215585708618164,50,150,200,normal
1179,random,True,0.19326400756835938,50,150,200,normal
1180,kmeans,False,3.77783203125,50,150,300,normal
1181,kmeans,True,3.109354257583618,50,150,300,normal
1182,affinity,False,0.42914295196533203,50,150,300,normal
1183,affinity,True,0.9640040397644043,50,150,300,normal
1184,hierarchical,False,0.4452521800994873,50,150,300,normal
1185,hierarchical,True,0.3781752586364746,50,150,300,normal
1186,spectral,False,0.4673933982849121,50,150,300,normal
1187,spectral,True,0.4656870365142822,50,150,300,normal
1188,random,False,0.32034969329833984,50,150,300,normal
1189,random,True,0.4048769474029541,50,150,300,normal
1190,kmeans,False,4.472458839416504,50,150,400,normal
1191,kmeans,True,3.461928367614746,50,150,400,normal
1192,affinity,False,0.6561450958251953,50,150,400,normal
1193,affinity,True,0.8719873428344727,50,150,400,normal
1194,hierarchical,False,0.7389717102050781,50,150,400,normal
1195,hierarchical,True,0.6696901321411133,50,150,400,normal
1196,spectral,False,1.0042643547058105,50,150,400,normal
1197,spectral,True,1.0339157581329346,50,150,400,normal
1198,random,False,0.651618242263794,50,150,400,normal
1199,random,True,0.6846160888671875,50,150,400,normal
1200,kmeans,False,3.1325933933258057,50,200,100,normal
1201,kmeans,True,2.506728172302246,50,200,100,normal
1202,affinity,False,0.17908382415771484,50,200,100,normal
1203,affinity,True,0.15167522430419922,50,200,100,normal
1204,hierarchical,False,0.0965280532836914,50,200,100,normal
1205,hierarchical,True,0.08800578117370605,50,200,100,normal
1206,spectral,False,0.11807060241699219,50,200,100,normal
1207,spectral,True,0.11455154418945312,50,200,100,normal
1208,random,False,0.07001209259033203,50,200,100,normal
1209,random,True,0.07403993606567383,50,200,100,normal
1210,kmeans,False,3.5228304862976074,50,200,200,normal
1211,kmeans,True,3.3749074935913086,50,200,200,normal
1212,affinity,False,0.37758755683898926,50,200,200,normal
1213,affinity,True,0.4367067813873291,50,200,200,normal
1214,hierarchical,False,0.30771613121032715,50,200,200,normal
1215,hierarchical,True,0.2766880989074707,50,200,200,normal
1216,spectral,False,0.34237051010131836,50,200,200,normal
1217,spectral,True,0.31955718994140625,50,200,200,normal
1218,random,False,0.22522521018981934,50,200,200,normal
1219,random,True,0.2506070137023926,50,200,200,normal
1220,kmeans,False,3.5966079235076904,50,200,300,normal
1221,kmeans,True,3.646559238433838,50,200,300,normal
1222,affinity,False,0.6846988201141357,50,200,300,normal
1223,affinity,True,1.0860719680786133,50,200,300,normal
1224,hierarchical,False,0.6352939605712891,50,200,300,normal
1225,hierarchical,True,0.5541591644287109,50,200,300,normal
1226,spectral,False,0.6532623767852783,50,200,300,normal
1227,spectral,True,0.652850866317749,50,200,300,normal
1228,random,False,0.48091864585876465,50,200,300,normal
1229,random,True,0.5015645027160645,50,200,300,normal
1230,kmeans,False,4.759702444076538,50,200,400,normal
1231,kmeans,True,4.279013395309448,50,200,400,normal
1232,affinity,False,0.856281042098999,50,200,400,normal
1233,affinity,True,1.6832821369171143,50,200,400,normal
1234,hierarchical,False,1.084855318069458,50,200,400,normal
1235,hierarchical,True,1.1985008716583252,50,200,400,normal
1236,spectral,False,1.5082004070281982,50,200,400,normal
1237,spectral,True,1.4028794765472412,50,200,400,normal
1238,random,False,1.1754889488220215,50,200,400,normal
1239,random,True,1.122878074645996,50,200,400,normal
1240,kmeans,False,2.5625152587890625,50,50,100,normal
1241,kmeans,True,2.4455416202545166,50,50,100,normal
1242,affinity,False,0.025010108947753906,50,50,100,normal
1243,affinity,True,0.04302382469177246,50,50,100,normal
1244,hierarchical,False,0.03850674629211426,50,50,100,normal
1245,hierarchical,True,0.03000473976135254,50,50,100,normal
1246,spectral,False,0.060546159744262695,50,50,100,normal
1247,spectral,True,0.059993743896484375,50,50,100,normal
1248,random,False,0.013007640838623047,50,50,100,normal
1249,random,True,0.017530202865600586,50,50,100,normal
1250,kmeans,False,3.34818959236145,50,50,200,normal
1251,kmeans,True,3.0958142280578613,50,50,200,normal
1252,affinity,False,0.05751514434814453,50,50,200,normal
1253,affinity,True,0.08851337432861328,50,50,200,normal
1254,hierarchical,False,0.07000470161437988,50,50,200,normal
1255,hierarchical,True,0.06751036643981934,50,50,200,normal
1256,spectral,False,0.11263871192932129,50,50,200,normal
1257,spectral,True,0.11218690872192383,50,50,200,normal
1258,random,False,0.034546613693237305,50,50,200,normal
1259,random,True,0.035999298095703125,50,50,200,normal
1260,kmeans,False,2.8565380573272705,50,50,300,normal
1261,kmeans,True,2.8971750736236572,50,50,300,normal
1262,affinity,False,0.1612396240234375,50,50,300,normal
1263,affinity,True,0.20953869819641113,50,50,300,normal
1264,hierarchical,False,0.15752744674682617,50,50,300,normal
1265,hierarchical,True,0.14870405197143555,50,50,300,normal
1266,spectral,False,0.2620728015899658,50,50,300,normal
1267,spectral,True,0.2636568546295166,50,50,300,normal
1268,random,False,0.10754036903381348,50,50,300,normal
1269,random,True,0.09146928787231445,50,50,300,normal
1270,kmeans,False,3.6115968227386475,50,50,400,normal
1271,kmeans,True,2.826526165008545,50,50,400,normal
1272,affinity,False,0.25763869285583496,50,50,400,normal
1273,affinity,True,0.30185770988464355,50,50,400,normal
1274,hierarchical,False,0.24312281608581543,50,50,400,normal
1275,hierarchical,True,0.21823406219482422,50,50,400,normal
1276,spectral,False,0.41429877281188965,50,50,400,normal
1277,spectral,True,0.472353458404541,50,50,400,normal
1278,random,False,0.18305134773254395,50,50,400,normal
1279,random,True,0.19285011291503906,50,50,400,normal
1280,kmeans,False,3.358458995819092,100,100,100,uniform
1281,kmeans,True,2.9845130443573,100,100,100,uniform
1282,affinity,False,0.07754778861999512,100,100,100,uniform
1283,affinity,True,0.09258699417114258,100,100,100,uniform
1284,hierarchical,False,0.05499863624572754,100,100,100,uniform
1285,hierarchical,True,0.05758500099182129,100,100,100,uniform
1286,spectral,False,0.08347749710083008,100,100,100,uniform
1287,spectral,True,0.0831000804901123,100,100,100,uniform
1288,random,False,0.038496971130371094,100,100,100,uniform
1289,random,True,0.040992021560668945,100,100,100,uniform
1290,kmeans,False,3.2118167877197266,100,100,200,uniform
1291,kmeans,True,3.1963107585906982,100,100,200,uniform
1292,affinity,False,0.23307585716247559,100,100,200,uniform
1293,affinity,True,0.28557872772216797,100,100,200,uniform
1294,hierarchical,False,0.22270917892456055,100,100,200,uniform
1295,hierarchical,True,0.20405077934265137,100,100,200,uniform
1296,spectral,False,0.2566072940826416,100,100,200,uniform
1297,spectral,True,0.24610567092895508,100,100,200,uniform
1298,random,False,0.15303373336791992,100,100,200,uniform
1299,random,True,0.16853713989257812,100,100,200,uniform
1300,kmeans,False,3.630244016647339,100,100,300,uniform
1301,kmeans,True,2.9322571754455566,100,100,300,uniform
1302,affinity,False,0.38826823234558105,100,100,300,uniform
1303,affinity,True,0.5244662761688232,100,100,300,uniform
1304,hierarchical,False,0.4611799716949463,100,100,300,uniform
1305,hierarchical,True,0.40224170684814453,100,100,300,uniform
1306,spectral,False,0.5238573551177979,100,100,300,uniform
1307,spectral,True,0.5186517238616943,100,100,300,uniform
1308,random,False,0.31768202781677246,100,100,300,uniform
1309,random,True,0.3515965938568115,100,100,300,uniform
1310,kmeans,False,4.276850938796997,100,100,400,uniform
1311,kmeans,True,3.354139804840088,100,100,400,uniform
1312,affinity,False,1.2584130764007568,100,100,400,uniform
1313,affinity,True,0.9802560806274414,100,100,400,uniform
1314,hierarchical,False,0.779937744140625,100,100,400,uniform
1315,hierarchical,True,0.6702120304107666,100,100,400,uniform
1316,spectral,False,0.9413836002349854,100,100,400,uniform
1317,spectral,True,0.9388563632965088,100,100,400,uniform
1318,random,False,0.6222665309906006,100,100,400,uniform
1319,random,True,0.6042630672454834,100,100,400,uniform
1320,kmeans,False,2.947735548019409,100,150,100,uniform
1321,kmeans,True,2.5938143730163574,100,150,100,uniform
1322,affinity,False,0.10044050216674805,100,150,100,uniform
1323,affinity,True,0.15804266929626465,100,150,100,uniform
1324,hierarchical,False,0.10252809524536133,100,150,100,uniform
1325,hierarchical,True,0.1002810001373291,100,150,100,uniform
1326,spectral,False,0.1284618377685547,100,150,100,uniform
1327,spectral,True,0.12351536750793457,100,150,100,uniform
1328,random,False,0.07274365425109863,100,150,100,uniform
1329,random,True,0.07753157615661621,100,150,100,uniform
1330,kmeans,False,3.7900354862213135,100,150,200,uniform
1331,kmeans,True,3.3024775981903076,100,150,200,uniform
1332,affinity,False,0.3421154022216797,100,150,200,uniform
1333,affinity,True,0.4602327346801758,100,150,200,uniform
1334,hierarchical,False,0.3475308418273926,100,150,200,uniform
1335,hierarchical,True,0.3036215305328369,100,150,200,uniform
1336,spectral,False,0.3256828784942627,100,150,200,uniform
1337,spectral,True,0.3604574203491211,100,150,200,uniform
1338,random,False,0.21910500526428223,100,150,200,uniform
1339,random,True,0.23620843887329102,100,150,200,uniform
1340,kmeans,False,3.901930332183838,100,150,300,uniform
1341,kmeans,True,3.697767734527588,100,150,300,uniform
1342,affinity,False,0.6444263458251953,100,150,300,uniform
1343,affinity,True,0.7811620235443115,100,150,300,uniform
1344,hierarchical,False,0.5884180068969727,100,150,300,uniform
1345,hierarchical,True,0.5366785526275635,100,150,300,uniform
1346,spectral,False,0.6256616115570068,100,150,300,uniform
1347,spectral,True,0.6331913471221924,100,150,300,uniform
1348,random,False,0.46568942070007324,100,150,300,uniform
1349,random,True,0.5041756629943848,100,150,300,uniform
1350,kmeans,False,4.919575214385986,100,150,400,uniform
1351,kmeans,True,3.890268564224243,100,150,400,uniform
1352,affinity,False,1.0336980819702148,100,150,400,uniform
1353,affinity,True,1.3648672103881836,100,150,400,uniform
1354,hierarchical,False,1.1332390308380127,100,150,400,uniform
1355,hierarchical,True,1.1377487182617188,100,150,400,uniform
1356,spectral,False,1.3941829204559326,100,150,400,uniform
1357,spectral,True,1.3177685737609863,100,150,400,uniform
1358,random,False,1.012807846069336,100,150,400,uniform
1359,random,True,0.9562485218048096,100,150,400,uniform
1360,kmeans,False,2.9458608627319336,100,200,100,uniform
1361,kmeans,True,2.808567523956299,100,200,100,uniform
1362,affinity,False,0.19607996940612793,100,200,100,uniform
1363,affinity,True,0.2826993465423584,100,200,100,uniform
1364,hierarchical,False,0.15053200721740723,100,200,100,uniform
1365,hierarchical,True,0.14410161972045898,100,200,100,uniform
1366,spectral,False,0.16958355903625488,100,200,100,uniform
1367,spectral,True,0.16808533668518066,100,200,100,uniform
1368,random,False,0.1155405044555664,100,200,100,uniform
1369,random,True,0.11799955368041992,100,200,100,uniform
1370,kmeans,False,4.0059449672698975,100,200,200,uniform
1371,kmeans,True,3.117396593093872,100,200,200,uniform
1372,affinity,False,0.4720458984375,100,200,200,uniform
1373,affinity,True,0.5409653186798096,100,200,200,uniform
1374,hierarchical,False,0.4109838008880615,100,200,200,uniform
1375,hierarchical,True,0.3837730884552002,100,200,200,uniform
1376,spectral,False,0.4286925792694092,100,200,200,uniform
1377,spectral,True,0.4959883689880371,100,200,200,uniform
1378,random,False,0.3603174686431885,100,200,200,uniform
1379,random,True,0.40618038177490234,100,200,200,uniform
1380,kmeans,False,4.663273334503174,100,200,300,uniform
1381,kmeans,True,3.43540358543396,100,200,300,uniform
1382,affinity,False,0.8631289005279541,100,200,300,uniform
1383,affinity,True,1.264357328414917,100,200,300,uniform
1384,hierarchical,False,1.0015757083892822,100,200,300,uniform
1385,hierarchical,True,0.9270880222320557,100,200,300,uniform
1386,spectral,False,1.0254786014556885,100,200,300,uniform
1387,spectral,True,1.0067493915557861,100,200,300,uniform
1388,random,False,0.8626937866210938,100,200,300,uniform
1389,random,True,0.8891777992248535,100,200,300,uniform
1390,kmeans,False,4.769125938415527,100,200,400,uniform
1391,kmeans,True,4.672140121459961,100,200,400,uniform
1392,affinity,False,1.807760238647461,100,200,400,uniform
1393,affinity,True,1.9919238090515137,100,200,400,uniform
1394,hierarchical,False,1.5052759647369385,100,200,400,uniform
1395,hierarchical,True,1.3350889682769775,100,200,400,uniform
1396,spectral,False,1.6908907890319824,100,200,400,uniform
1397,spectral,True,1.8306024074554443,100,200,400,uniform
1398,random,False,1.4606242179870605,100,200,400,uniform
1399,random,True,1.5270769596099854,100,200,400,uniform
1400,kmeans,False,2.65400767326355,100,50,100,uniform
1401,kmeans,True,2.6238598823547363,100,50,100,uniform
1402,affinity,False,0.037999868392944336,100,50,100,uniform
1403,affinity,True,0.04500460624694824,100,50,100,uniform
1404,hierarchical,False,0.03450798988342285,100,50,100,uniform
1405,hierarchical,True,0.033997297286987305,100,50,100,uniform
1406,spectral,False,0.0585179328918457,100,50,100,uniform
1407,spectral,True,0.061005592346191406,100,50,100,uniform
1408,random,False,0.015999555587768555,100,50,100,uniform
1409,random,True,0.0165255069732666,100,50,100,uniform
1410,kmeans,False,3.676898717880249,100,50,200,uniform
1411,kmeans,True,3.431591510772705,100,50,200,uniform
1412,affinity,False,0.16692399978637695,100,50,200,uniform
1413,affinity,True,0.13469886779785156,100,50,200,uniform
1414,hierarchical,False,0.09851479530334473,100,50,200,uniform
1415,hierarchical,True,0.09154653549194336,100,50,200,uniform
1416,spectral,False,0.14152002334594727,100,50,200,uniform
1417,spectral,True,0.14004302024841309,100,50,200,uniform
1418,random,False,0.07047533988952637,100,50,200,uniform
1419,random,True,0.061830997467041016,100,50,200,uniform
1420,kmeans,False,3.0683035850524902,100,50,300,uniform
1421,kmeans,True,3.102977991104126,100,50,300,uniform
1422,affinity,False,0.24323582649230957,100,50,300,uniform
1423,affinity,True,0.33354926109313965,100,50,300,uniform
1424,hierarchical,False,0.24416136741638184,100,50,300,uniform
1425,hierarchical,True,0.22428345680236816,100,50,300,uniform
1426,spectral,False,0.31557130813598633,100,50,300,uniform
1427,spectral,True,0.3135967254638672,100,50,300,uniform
1428,random,False,0.1495189666748047,100,50,300,uniform
1429,random,True,0.16564106941223145,100,50,300,uniform
1430,kmeans,False,3.7201902866363525,100,50,400,uniform
1431,kmeans,True,3.018050193786621,100,50,400,uniform
1432,affinity,False,0.4020993709564209,100,50,400,uniform
1433,affinity,True,0.469252347946167,100,50,400,uniform
1434,hierarchical,False,0.37758922576904297,100,50,400,uniform
1435,hierarchical,True,0.3631255626678467,100,50,400,uniform
1436,spectral,False,0.6152529716491699,100,50,400,uniform
1437,spectral,True,0.6051950454711914,100,50,400,uniform
1438,random,False,0.23760128021240234,100,50,400,uniform
1439,random,True,0.2850649356842041,100,50,400,uniform
1440,kmeans,False,3.2839927673339844,150,100,100,uniform
1441,kmeans,True,2.6335082054138184,150,100,100,uniform
1442,affinity,False,0.08054947853088379,150,100,100,uniform
1443,affinity,True,0.11420416831970215,150,100,100,uniform
1444,hierarchical,False,0.07153058052062988,150,100,100,uniform
1445,hierarchical,True,0.06800174713134766,150,100,100,uniform
1446,spectral,False,0.09454989433288574,150,100,100,uniform
1447,spectral,True,0.09250998497009277,150,100,100,uniform
1448,random,False,0.049509525299072266,150,100,100,uniform
1449,random,True,0.05099987983703613,150,100,100,uniform
1450,kmeans,False,3.6444504261016846,150,100,200,uniform
1451,kmeans,True,3.407885789871216,150,100,200,uniform
1452,affinity,False,0.2851235866546631,150,100,200,uniform
1453,affinity,True,0.40365123748779297,150,100,200,uniform
1454,hierarchical,False,0.3104133605957031,150,100,200,uniform
1455,hierarchical,True,0.26357150077819824,150,100,200,uniform
1456,spectral,False,0.3556497097015381,150,100,200,uniform
1457,spectral,True,0.32172584533691406,150,100,200,uniform
1458,random,False,0.20422053337097168,150,100,200,uniform
1459,random,True,0.23621582984924316,150,100,200,uniform
1460,kmeans,False,3.5847325325012207,150,100,300,uniform
1461,kmeans,True,3.506067991256714,150,100,300,uniform
1462,affinity,False,0.7139496803283691,150,100,300,uniform
1463,affinity,True,0.7189216613769531,150,100,300,uniform
1464,hierarchical,False,0.5638773441314697,150,100,300,uniform
1465,hierarchical,True,0.5502212047576904,150,100,300,uniform
1466,spectral,False,0.6388356685638428,150,100,300,uniform
1467,spectral,True,0.639359712600708,150,100,300,uniform
1468,random,False,0.36881089210510254,150,100,300,uniform
1469,random,True,0.4073326587677002,150,100,300,uniform
1470,kmeans,False,3.8801991939544678,150,100,400,uniform
1471,kmeans,True,4.045950651168823,150,100,400,uniform
1472,affinity,False,0.912348747253418,150,100,400,uniform
1473,affinity,True,1.2549526691436768,150,100,400,uniform
1474,hierarchical,False,0.8416628837585449,150,100,400,uniform
1475,hierarchical,True,0.7688825130462646,150,100,400,uniform
1476,spectral,False,0.9462854862213135,150,100,400,uniform
1477,spectral,True,0.9461889266967773,150,100,400,uniform
1478,random,False,0.6540853977203369,150,100,400,uniform
1479,random,True,0.6588711738586426,150,100,400,uniform
1480,kmeans,False,3.3137619495391846,150,150,100,uniform
1481,kmeans,True,3.140561819076538,150,150,100,uniform
1482,affinity,False,0.15513992309570312,150,150,100,uniform
1483,affinity,True,0.18707776069641113,150,150,100,uniform
1484,hierarchical,False,0.11956524848937988,150,150,100,uniform
1485,hierarchical,True,0.10607290267944336,150,150,100,uniform
1486,spectral,False,0.12554264068603516,150,150,100,uniform
1487,spectral,True,0.13150358200073242,150,150,100,uniform
1488,random,False,0.08452320098876953,150,150,100,uniform
1489,random,True,0.08750510215759277,150,150,100,uniform
1490,kmeans,False,3.3456993103027344,150,150,200,uniform
1491,kmeans,True,3.3785669803619385,150,150,200,uniform
1492,affinity,False,0.3767232894897461,150,150,200,uniform
1493,affinity,True,0.5795292854309082,150,150,200,uniform
1494,hierarchical,False,0.4093456268310547,150,150,200,uniform
1495,hierarchical,True,0.3760559558868408,150,150,200,uniform
1496,spectral,False,0.47055554389953613,150,150,200,uniform
1497,spectral,True,0.47994160652160645,150,150,200,uniform
1498,random,False,0.3316664695739746,150,150,200,uniform
1499,random,True,0.34867286682128906,150,150,200,uniform
1500,kmeans,False,3.652015447616577,150,150,300,uniform
1501,kmeans,True,3.4846408367156982,150,150,300,uniform
1502,affinity,False,1.0843794345855713,150,150,300,uniform
1503,affinity,True,1.320068120956421,150,150,300,uniform
1504,hierarchical,False,0.9153239727020264,150,150,300,uniform
1505,hierarchical,True,0.8326458930969238,150,150,300,uniform
1506,spectral,False,0.8955225944519043,150,150,300,uniform
1507,spectral,True,0.776357889175415,150,150,300,uniform
1508,random,False,0.6353652477264404,150,150,300,uniform
1509,random,True,0.606168270111084,150,150,300,uniform
1510,kmeans,False,4.931413173675537,150,150,400,uniform
1511,kmeans,True,4.7762062549591064,150,150,400,uniform
1512,affinity,False,1.207301378250122,150,150,400,uniform
1513,affinity,True,1.6680312156677246,150,150,400,uniform
1514,hierarchical,False,1.3007078170776367,150,150,400,uniform
1515,hierarchical,True,1.2978453636169434,150,150,400,uniform
1516,spectral,False,1.6347284317016602,150,150,400,uniform
1517,spectral,True,1.6656382083892822,150,150,400,uniform
1518,random,False,1.2965881824493408,150,150,400,uniform
1519,random,True,1.2225749492645264,150,150,400,uniform
1520,kmeans,False,2.9425597190856934,150,200,100,uniform
1521,kmeans,True,2.807009220123291,150,200,100,uniform
1522,affinity,False,0.2876603603363037,150,200,100,uniform
